,date,prov_x,deaths,cases,lats,lons,mes
3024,2020-11-06,Tucumán,198.0,15.0,-26.947800183078602,-65.3647579441481,11
2543,2020-11-06,Santa Cruz,203.0,3.0,-48.8154851827063,-69.95576216719729,11
493,2020-11-06,CABA,962.0,20.0,-34.6144934119689,-58.4458563545429,11
2292,2020-11-06,Salta,74.0,10.0,-24.2991344492002,-64.8144629600627,11
1246,2020-11-06,Entre Ríos,389.0,5.0,-32.0588735436448,-59.2014475514635,11
1756,2020-11-06,Mendoza,355.0,15.0,-34.6298873058957,-68.58312281837979,11
1977,2020-11-07,Neuquén,320.0,7.0,-38.641757582459896,-70.1185705180601,11
1247,2020-11-07,Entre Ríos,409.0,8.0,-32.0588735436448,-59.2014475514635,11
2293,2020-11-07,Salta,62.0,1.0,-24.2991344492002,-64.8144629600627,11
2439,2020-11-07,San Luis,9.0,4.0,-33.7577257449137,-66.0281298195836,11
234,2020-11-07,Buenos Aires,3999.0,109.0,-36.6769415180527,-60.55883198157189,11
835,2020-11-07,Chubut,297.0,4.0,-43.7886233529878,-68.52675939433449,11
2804,2020-11-07,Santiago del Estero,287.0,3.0,-27.7824116550944,-63.252386656858796,11
897,2020-11-07,Corrientes,3.0,2.0,-28.7743047046407,-57.8012191977913,11
2370,2020-11-07,San Juan,93.0,3.0,-30.8653679979618,-68.8894908486844,11
1855,2020-11-07,Misiones,17.0,1.0,-26.8753965086829,-54.6516966230371,11
3025,2020-11-07,Tucumán,191.0,22.0,-26.947800183078602,-65.3647579441481,11
2912,2020-11-07,Tierra del Fuego,88.0,3.0,-82.52151781220999,-50.7427486049785,11
1757,2020-11-07,Mendoza,315.0,10.0,-34.6298873058957,-68.58312281837979,11
2156,2020-11-07,Río Negro,345.0,6.0,-40.4057957178801,-67.229329893694,11
2544,2020-11-07,Santa Cruz,226.0,3.0,-48.8154851827063,-69.95576216719729,11
1055,2020-11-07,Córdoba,874.0,26.0,-32.142932663607,-63.8017532741662,11
2709,2020-11-07,Santa Fe,1102.0,28.0,-30.7069271588117,-60.9498369430241,11
733,2020-11-07,Chaco,80.0,1.0,-26.3864309061226,-60.76583074386029,11
494,2020-11-07,CABA,796.0,17.0,-34.6144934119689,-58.4458563545429,11
518,2020-11-08,Catamarca,1.0,2.0,-27.3358332810217,-66.9476824299928,11
2294,2020-11-08,Salta,73.0,4.0,-24.2991344492002,-64.8144629600627,11
3026,2020-11-08,Tucumán,190.0,13.0,-26.947800183078602,-65.3647579441481,11
2545,2020-11-08,Santa Cruz,152.0,8.0,-48.8154851827063,-69.95576216719729,11
2157,2020-11-08,Río Negro,331.0,13.0,-40.4057957178801,-67.229329893694,11
2440,2020-11-08,San Luis,12.0,3.0,-33.7577257449137,-66.0281298195836,11
1584,2020-11-08,La Rioja,6.0,2.0,-29.685776298315,-67.18173596944321,11
1758,2020-11-08,Mendoza,337.0,11.0,-34.6298873058957,-68.58312281837979,11
2710,2020-11-08,Santa Fe,1105.0,27.0,-30.7069271588117,-60.9498369430241,11
2371,2020-11-08,San Juan,38.0,1.0,-30.8653679979618,-68.8894908486844,11
1248,2020-11-08,Entre Ríos,423.0,10.0,-32.0588735436448,-59.2014475514635,11
1856,2020-11-08,Misiones,26.0,1.0,-26.8753965086829,-54.6516966230371,11
1453,2020-11-08,La Pampa,201.0,1.0,-37.1315537735949,-65.4466546606951,11
1056,2020-11-08,Córdoba,820.0,18.0,-32.142932663607,-63.8017532741662,11
1398,2020-11-08,Jujuy,11.0,3.0,-23.3200784211351,-65.7642522180337,11
1978,2020-11-08,Neuquén,329.0,8.0,-38.641757582459896,-70.1185705180601,11
495,2020-11-08,CABA,865.0,27.0,-34.6144934119689,-58.4458563545429,11
2913,2020-11-08,Tierra del Fuego,95.0,4.0,-82.52151781220999,-50.7427486049785,11
734,2020-11-08,Chaco,94.0,3.0,-26.3864309061226,-60.76583074386029,11
836,2020-11-08,Chubut,281.0,5.0,-43.7886233529878,-68.52675939433449,11
235,2020-11-08,Buenos Aires,4303.0,106.0,-36.6769415180527,-60.55883198157189,11
2805,2020-11-08,Santiago del Estero,413.0,2.0,-27.7824116550944,-63.252386656858796,11
2711,2020-11-09,Santa Fe,1369.0,14.0,-30.7069271588117,-60.9498369430241,11
1585,2020-11-09,La Rioja,5.0,1.0,-29.685776298315,-67.18173596944321,11
1249,2020-11-09,Entre Ríos,479.0,13.0,-32.0588735436448,-59.2014475514635,11
2806,2020-11-09,Santiago del Estero,443.0,2.0,-27.7824116550944,-63.252386656858796,11
898,2020-11-09,Corrientes,12.0,2.0,-28.7743047046407,-57.8012191977913,11
2441,2020-11-09,San Luis,16.0,3.0,-33.7577257449137,-66.0281298195836,11
2546,2020-11-09,Santa Cruz,221.0,5.0,-48.8154851827063,-69.95576216719729,11
1759,2020-11-09,Mendoza,436.0,12.0,-34.6298873058957,-68.58312281837979,11
2295,2020-11-09,Salta,90.0,5.0,-24.2991344492002,-64.8144629600627,11
1399,2020-11-09,Jujuy,13.0,1.0,-23.3200784211351,-65.7642522180337,11
496,2020-11-09,CABA,1060.0,29.0,-34.6144934119689,-58.4458563545429,11
519,2020-11-09,Catamarca,2.0,1.0,-27.3358332810217,-66.9476824299928,11
1979,2020-11-09,Neuquén,438.0,12.0,-38.641757582459896,-70.1185705180601,11
2914,2020-11-09,Tierra del Fuego,97.0,4.0,-82.52151781220999,-50.7427486049785,11
735,2020-11-09,Chaco,98.0,6.0,-26.3864309061226,-60.76583074386029,11
236,2020-11-09,Buenos Aires,4820.0,110.0,-36.6769415180527,-60.55883198157189,11
3027,2020-11-09,Tucumán,296.0,13.0,-26.947800183078602,-65.3647579441481,11
1454,2020-11-09,La Pampa,204.0,1.0,-37.1315537735949,-65.4466546606951,11
2158,2020-11-09,Río Negro,325.0,8.0,-40.4057957178801,-67.229329893694,11
1057,2020-11-09,Córdoba,1057.0,28.0,-32.142932663607,-63.8017532741662,11
837,2020-11-09,Chubut,329.0,4.0,-43.7886233529878,-68.52675939433449,11
3028,2020-11-10,Tucumán,264.0,7.0,-26.947800183078602,-65.3647579441481,11
2159,2020-11-10,Río Negro,314.0,8.0,-40.4057957178801,-67.229329893694,11
237,2020-11-10,Buenos Aires,4976.0,120.0,-36.6769415180527,-60.55883198157189,11
497,2020-11-10,CABA,1038.0,23.0,-34.6144934119689,-58.4458563545429,11
736,2020-11-10,Chaco,88.0,5.0,-26.3864309061226,-60.76583074386029,11
2296,2020-11-10,Salta,79.0,4.0,-24.2991344492002,-64.8144629600627,11
2807,2020-11-10,Santiago del Estero,529.0,1.0,-27.7824116550944,-63.252386656858796,11
1586,2020-11-10,La Rioja,4.0,2.0,-29.685776298315,-67.18173596944321,11
838,2020-11-10,Chubut,274.0,5.0,-43.7886233529878,-68.52675939433449,11
1400,2020-11-10,Jujuy,15.0,5.0,-23.3200784211351,-65.7642522180337,11
2442,2020-11-10,San Luis,11.0,2.0,-33.7577257449137,-66.0281298195836,11
899,2020-11-10,Corrientes,17.0,4.0,-28.7743047046407,-57.8012191977913,11
1980,2020-11-10,Neuquén,357.0,12.0,-38.641757582459896,-70.1185705180601,11
1058,2020-11-10,Córdoba,964.0,25.0,-32.142932663607,-63.8017532741662,11
1455,2020-11-10,La Pampa,204.0,3.0,-37.1315537735949,-65.4466546606951,11
1250,2020-11-10,Entre Ríos,507.0,10.0,-32.0588735436448,-59.2014475514635,11
520,2020-11-10,Catamarca,5.0,1.0,-27.3358332810217,-66.9476824299928,11
2915,2020-11-10,Tierra del Fuego,97.0,3.0,-82.52151781220999,-50.7427486049785,11
1760,2020-11-10,Mendoza,311.0,8.0,-34.6298873058957,-68.58312281837979,11
2547,2020-11-10,Santa Cruz,249.0,2.0,-48.8154851827063,-69.95576216719729,11
2712,2020-11-10,Santa Fe,1250.0,27.0,-30.7069271588117,-60.9498369430241,11
2916,2020-11-11,Tierra del Fuego,90.0,5.0,-82.52151781220999,-50.7427486049785,11
2297,2020-11-11,Salta,79.0,3.0,-24.2991344492002,-64.8144629600627,11
1059,2020-11-11,Córdoba,748.0,22.0,-32.142932663607,-63.8017532741662,11
737,2020-11-11,Chaco,104.0,8.0,-26.3864309061226,-60.76583074386029,11
498,2020-11-11,CABA,888.0,24.0,-34.6144934119689,-58.4458563545429,11
900,2020-11-11,Corrientes,22.0,1.0,-28.7743047046407,-57.8012191977913,11
1761,2020-11-11,Mendoza,245.0,10.0,-34.6298873058957,-68.58312281837979,11
1587,2020-11-11,La Rioja,2.0,2.0,-29.685776298315,-67.18173596944321,11
238,2020-11-11,Buenos Aires,3800.0,106.0,-36.6769415180527,-60.55883198157189,11
2160,2020-11-11,Río Negro,271.0,8.0,-40.4057957178801,-67.229329893694,11
1401,2020-11-11,Jujuy,3.0,2.0,-23.3200784211351,-65.7642522180337,11
2808,2020-11-11,Santiago del Estero,446.0,2.0,-27.7824116550944,-63.252386656858796,11
3029,2020-11-11,Tucumán,202.0,14.0,-26.947800183078602,-65.3647579441481,11
1251,2020-11-11,Entre Ríos,387.0,2.0,-32.0588735436448,-59.2014475514635,11
2713,2020-11-11,Santa Fe,1077.0,15.0,-30.7069271588117,-60.9498369430241,11
839,2020-11-11,Chubut,231.0,19.0,-43.7886233529878,-68.52675939433449,11
2372,2020-11-11,San Juan,55.0,5.0,-30.8653679979618,-68.8894908486844,11
2548,2020-11-11,Santa Cruz,206.0,6.0,-48.8154851827063,-69.95576216719729,11
1981,2020-11-11,Neuquén,304.0,9.0,-38.641757582459896,-70.1185705180601,11
1456,2020-11-11,La Pampa,164.0,2.0,-37.1315537735949,-65.4466546606951,11
2443,2020-11-11,San Luis,7.0,1.0,-33.7577257449137,-66.0281298195836,11
738,2020-11-12,Chaco,90.0,6.0,-26.3864309061226,-60.76583074386029,11
2161,2020-11-12,Río Negro,218.0,7.0,-40.4057957178801,-67.229329893694,11
1060,2020-11-12,Córdoba,582.0,24.0,-32.142932663607,-63.8017532741662,11
901,2020-11-12,Corrientes,27.0,2.0,-28.7743047046407,-57.8012191977913,11
2917,2020-11-12,Tierra del Fuego,66.0,1.0,-82.52151781220999,-50.7427486049785,11
1762,2020-11-12,Mendoza,238.0,7.0,-34.6298873058957,-68.58312281837979,11
1457,2020-11-12,La Pampa,158.0,4.0,-37.1315537735949,-65.4466546606951,11
1252,2020-11-12,Entre Ríos,393.0,10.0,-32.0588735436448,-59.2014475514635,11
1982,2020-11-12,Neuquén,244.0,7.0,-38.641757582459896,-70.1185705180601,11
840,2020-11-12,Chubut,206.0,4.0,-43.7886233529878,-68.52675939433449,11
2809,2020-11-12,Santiago del Estero,446.0,3.0,-27.7824116550944,-63.252386656858796,11
2298,2020-11-12,Salta,72.0,6.0,-24.2991344492002,-64.8144629600627,11
2714,2020-11-12,Santa Fe,1011.0,18.0,-30.7069271588117,-60.9498369430241,11
3030,2020-11-12,Tucumán,256.0,11.0,-26.947800183078602,-65.3647579441481,11
2373,2020-11-12,San Juan,44.0,8.0,-30.8653679979618,-68.8894908486844,11
2444,2020-11-12,San Luis,5.0,1.0,-33.7577257449137,-66.0281298195836,11
521,2020-11-12,Catamarca,1.0,2.0,-27.3358332810217,-66.9476824299928,11
2549,2020-11-12,Santa Cruz,247.0,1.0,-48.8154851827063,-69.95576216719729,11
239,2020-11-12,Buenos Aires,3619.0,87.0,-36.6769415180527,-60.55883198157189,11
499,2020-11-12,CABA,803.0,14.0,-34.6144934119689,-58.4458563545429,11
1061,2020-11-13,Córdoba,596.0,26.0,-32.142932663607,-63.8017532741662,11
2715,2020-11-13,Santa Fe,1120.0,23.0,-30.7069271588117,-60.9498369430241,11
1458,2020-11-13,La Pampa,176.0,1.0,-37.1315537735949,-65.4466546606951,11
3031,2020-11-13,Tucumán,243.0,11.0,-26.947800183078602,-65.3647579441481,11
841,2020-11-13,Chubut,249.0,4.0,-43.7886233529878,-68.52675939433449,11
1983,2020-11-13,Neuquén,239.0,3.0,-38.641757582459896,-70.1185705180601,11
2550,2020-11-13,Santa Cruz,248.0,3.0,-48.8154851827063,-69.95576216719729,11
500,2020-11-13,CABA,932.0,13.0,-34.6144934119689,-58.4458563545429,11
1588,2020-11-13,La Rioja,3.0,2.0,-29.685776298315,-67.18173596944321,11
2445,2020-11-13,San Luis,15.0,1.0,-33.7577257449137,-66.0281298195836,11
2810,2020-11-13,Santiago del Estero,369.0,3.0,-27.7824116550944,-63.252386656858796,11
1763,2020-11-13,Mendoza,267.0,13.0,-34.6298873058957,-68.58312281837979,11
1253,2020-11-13,Entre Ríos,356.0,16.0,-32.0588735436448,-59.2014475514635,11
2918,2020-11-13,Tierra del Fuego,76.0,3.0,-82.52151781220999,-50.7427486049785,11
2374,2020-11-13,San Juan,17.0,1.0,-30.8653679979618,-68.8894908486844,11
2299,2020-11-13,Salta,62.0,2.0,-24.2991344492002,-64.8144629600627,11
902,2020-11-13,Corrientes,10.0,1.0,-28.7743047046407,-57.8012191977913,11
240,2020-11-13,Buenos Aires,3805.0,94.0,-36.6769415180527,-60.55883198157189,11
739,2020-11-13,Chaco,107.0,3.0,-26.3864309061226,-60.76583074386029,11
2162,2020-11-13,Río Negro,227.0,5.0,-40.4057957178801,-67.229329893694,11
2375,2020-11-14,San Juan,7.0,6.0,-30.8653679979618,-68.8894908486844,11
2446,2020-11-14,San Luis,6.0,2.0,-33.7577257449137,-66.0281298195836,11
2163,2020-11-14,Río Negro,221.0,3.0,-40.4057957178801,-67.229329893694,11
2716,2020-11-14,Santa Fe,941.0,18.0,-30.7069271588117,-60.9498369430241,11
903,2020-11-14,Corrientes,5.0,4.0,-28.7743047046407,-57.8012191977913,11
2811,2020-11-14,Santiago del Estero,333.0,2.0,-27.7824116550944,-63.252386656858796,11
1764,2020-11-14,Mendoza,270.0,10.0,-34.6298873058957,-68.58312281837979,11
3032,2020-11-14,Tucumán,217.0,6.0,-26.947800183078602,-65.3647579441481,11
2919,2020-11-14,Tierra del Fuego,85.0,2.0,-82.52151781220999,-50.7427486049785,11
1984,2020-11-14,Neuquén,220.0,10.0,-38.641757582459896,-70.1185705180601,11
2551,2020-11-14,Santa Cruz,233.0,5.0,-48.8154851827063,-69.95576216719729,11
1062,2020-11-14,Córdoba,514.0,25.0,-32.142932663607,-63.8017532741662,11
842,2020-11-14,Chubut,204.0,1.0,-43.7886233529878,-68.52675939433449,11
241,2020-11-14,Buenos Aires,3710.0,89.0,-36.6769415180527,-60.55883198157189,11
1402,2020-11-14,Jujuy,8.0,1.0,-23.3200784211351,-65.7642522180337,11
1589,2020-11-14,La Rioja,1.0,1.0,-29.685776298315,-67.18173596944321,11
740,2020-11-14,Chaco,135.0,6.0,-26.3864309061226,-60.76583074386029,11
501,2020-11-14,CABA,752.0,20.0,-34.6144934119689,-58.4458563545429,11
2300,2020-11-14,Salta,69.0,3.0,-24.2991344492002,-64.8144629600627,11
1459,2020-11-14,La Pampa,148.0,2.0,-37.1315537735949,-65.4466546606951,11
1254,2020-11-14,Entre Ríos,394.0,6.0,-32.0588735436448,-59.2014475514635,11
843,2020-11-15,Chubut,199.0,4.0,-43.7886233529878,-68.52675939433449,11
2447,2020-11-15,San Luis,7.0,1.0,-33.7577257449137,-66.0281298195836,11
242,2020-11-15,Buenos Aires,4340.0,91.0,-36.6769415180527,-60.55883198157189,11
2164,2020-11-15,Río Negro,267.0,4.0,-40.4057957178801,-67.229329893694,11
2301,2020-11-15,Salta,79.0,2.0,-24.2991344492002,-64.8144629600627,11
1985,2020-11-15,Neuquén,239.0,7.0,-38.641757582459896,-70.1185705180601,11
2717,2020-11-15,Santa Fe,1092.0,20.0,-30.7069271588117,-60.9498369430241,11
741,2020-11-15,Chaco,111.0,7.0,-26.3864309061226,-60.76583074386029,11
1857,2020-11-15,Misiones,18.0,1.0,-26.8753965086829,-54.6516966230371,11
1460,2020-11-15,La Pampa,187.0,2.0,-37.1315537735949,-65.4466546606951,11
1255,2020-11-15,Entre Ríos,419.0,5.0,-32.0588735436448,-59.2014475514635,11
2920,2020-11-15,Tierra del Fuego,82.0,3.0,-82.52151781220999,-50.7427486049785,11
1765,2020-11-15,Mendoza,274.0,6.0,-34.6298873058957,-68.58312281837979,11
502,2020-11-15,CABA,902.0,12.0,-34.6144934119689,-58.4458563545429,11
2812,2020-11-15,Santiago del Estero,292.0,2.0,-27.7824116550944,-63.252386656858796,11
522,2020-11-15,Catamarca,1.0,1.0,-27.3358332810217,-66.9476824299928,11
3033,2020-11-15,Tucumán,151.0,12.0,-26.947800183078602,-65.3647579441481,11
1063,2020-11-15,Córdoba,594.0,17.0,-32.142932663607,-63.8017532741662,11
2552,2020-11-15,Santa Cruz,193.0,1.0,-48.8154851827063,-69.95576216719729,11
1064,2020-11-16,Córdoba,676.0,29.0,-32.142932663607,-63.8017532741662,11
1256,2020-11-16,Entre Ríos,473.0,6.0,-32.0588735436448,-59.2014475514635,11
2553,2020-11-16,Santa Cruz,289.0,4.0,-48.8154851827063,-69.95576216719729,11
2376,2020-11-16,San Juan,32.0,3.0,-30.8653679979618,-68.8894908486844,11
1590,2020-11-16,La Rioja,2.0,3.0,-29.685776298315,-67.18173596944321,11
1986,2020-11-16,Neuquén,245.0,5.0,-38.641757582459896,-70.1185705180601,11
503,2020-11-16,CABA,963.0,23.0,-34.6144934119689,-58.4458563545429,11
3034,2020-11-16,Tucumán,200.0,14.0,-26.947800183078602,-65.3647579441481,11
2448,2020-11-16,San Luis,9.0,6.0,-33.7577257449137,-66.0281298195836,11
904,2020-11-16,Corrientes,7.0,2.0,-28.7743047046407,-57.8012191977913,11
1766,2020-11-16,Mendoza,297.0,7.0,-34.6298873058957,-68.58312281837979,11
2302,2020-11-16,Salta,92.0,4.0,-24.2991344492002,-64.8144629600627,11
1461,2020-11-16,La Pampa,236.0,4.0,-37.1315537735949,-65.4466546606951,11
844,2020-11-16,Chubut,236.0,8.0,-43.7886233529878,-68.52675939433449,11
2718,2020-11-16,Santa Fe,1226.0,23.0,-30.7069271588117,-60.9498369430241,11
2165,2020-11-16,Río Negro,262.0,9.0,-40.4057957178801,-67.229329893694,11
2813,2020-11-16,Santiago del Estero,311.0,2.0,-27.7824116550944,-63.252386656858796,11
742,2020-11-16,Chaco,117.0,5.0,-26.3864309061226,-60.76583074386029,11
243,2020-11-16,Buenos Aires,4512.0,96.0,-36.6769415180527,-60.55883198157189,11
905,2020-11-17,Corrientes,7.0,1.0,-28.7743047046407,-57.8012191977913,11
244,2020-11-17,Buenos Aires,3995.0,102.0,-36.6769415180527,-60.55883198157189,11
743,2020-11-17,Chaco,100.0,3.0,-26.3864309061226,-60.76583074386029,11
504,2020-11-17,CABA,851.0,15.0,-34.6144934119689,-58.4458563545429,11
2377,2020-11-17,San Juan,20.0,4.0,-30.8653679979618,-68.8894908486844,11
2166,2020-11-17,Río Negro,215.0,4.0,-40.4057957178801,-67.229329893694,11
1767,2020-11-17,Mendoza,248.0,11.0,-34.6298873058957,-68.58312281837979,11
1591,2020-11-17,La Rioja,3.0,2.0,-29.685776298315,-67.18173596944321,11
2449,2020-11-17,San Luis,9.0,4.0,-33.7577257449137,-66.0281298195836,11
845,2020-11-17,Chubut,174.0,4.0,-43.7886233529878,-68.52675939433449,11
2303,2020-11-17,Salta,78.0,5.0,-24.2991344492002,-64.8144629600627,11
1987,2020-11-17,Neuquén,225.0,8.0,-38.641757582459896,-70.1185705180601,11
1065,2020-11-17,Córdoba,590.0,20.0,-32.142932663607,-63.8017532741662,11
2554,2020-11-17,Santa Cruz,250.0,8.0,-48.8154851827063,-69.95576216719729,11
3035,2020-11-17,Tucumán,235.0,12.0,-26.947800183078602,-65.3647579441481,11
1462,2020-11-17,La Pampa,183.0,2.0,-37.1315537735949,-65.4466546606951,11
2719,2020-11-17,Santa Fe,982.0,24.0,-30.7069271588117,-60.9498369430241,11
2921,2020-11-17,Tierra del Fuego,53.0,8.0,-82.52151781220999,-50.7427486049785,11
1257,2020-11-17,Entre Ríos,415.0,8.0,-32.0588735436448,-59.2014475514635,11
1768,2020-11-18,Mendoza,188.0,9.0,-34.6298873058957,-68.58312281837979,11
3036,2020-11-18,Tucumán,115.0,7.0,-26.947800183078602,-65.3647579441481,11
505,2020-11-18,CABA,862.0,22.0,-34.6144934119689,-58.4458563545429,11
1258,2020-11-18,Entre Ríos,343.0,3.0,-32.0588735436448,-59.2014475514635,11
2814,2020-11-18,Santiago del Estero,218.0,2.0,-27.7824116550944,-63.252386656858796,11
744,2020-11-18,Chaco,61.0,7.0,-26.3864309061226,-60.76583074386029,11
2720,2020-11-18,Santa Fe,754.0,18.0,-30.7069271588117,-60.9498369430241,11
1066,2020-11-18,Córdoba,474.0,19.0,-32.142932663607,-63.8017532741662,11
2922,2020-11-18,Tierra del Fuego,70.0,2.0,-82.52151781220999,-50.7427486049785,11
2304,2020-11-18,Salta,60.0,5.0,-24.2991344492002,-64.8144629600627,11
2555,2020-11-18,Santa Cruz,262.0,6.0,-48.8154851827063,-69.95576216719729,11
2450,2020-11-18,San Luis,3.0,4.0,-33.7577257449137,-66.0281298195836,11
2167,2020-11-18,Río Negro,184.0,9.0,-40.4057957178801,-67.229329893694,11
245,2020-11-18,Buenos Aires,3316.0,98.0,-36.6769415180527,-60.55883198157189,11
1988,2020-11-18,Neuquén,183.0,7.0,-38.641757582459896,-70.1185705180601,11
1463,2020-11-18,La Pampa,186.0,2.0,-37.1315537735949,-65.4466546606951,11
846,2020-11-18,Chubut,188.0,3.0,-43.7886233529878,-68.52675939433449,11
2378,2020-11-18,San Juan,16.0,6.0,-30.8653679979618,-68.8894908486844,11
2305,2020-11-19,Salta,58.0,3.0,-24.2991344492002,-64.8144629600627,11
506,2020-11-19,CABA,746.0,22.0,-34.6144934119689,-58.4458563545429,11
1259,2020-11-19,Entre Ríos,283.0,5.0,-32.0588735436448,-59.2014475514635,11
2168,2020-11-19,Río Negro,155.0,2.0,-40.4057957178801,-67.229329893694,11
3037,2020-11-19,Tucumán,80.0,12.0,-26.947800183078602,-65.3647579441481,11
1989,2020-11-19,Neuquén,159.0,6.0,-38.641757582459896,-70.1185705180601,11
2923,2020-11-19,Tierra del Fuego,42.0,4.0,-82.52151781220999,-50.7427486049785,11
2556,2020-11-19,Santa Cruz,231.0,2.0,-48.8154851827063,-69.95576216719729,11
745,2020-11-19,Chaco,45.0,7.0,-26.3864309061226,-60.76583074386029,11
1769,2020-11-19,Mendoza,160.0,5.0,-34.6298873058957,-68.58312281837979,11
1403,2020-11-19,Jujuy,7.0,1.0,-23.3200784211351,-65.7642522180337,11
2451,2020-11-19,San Luis,7.0,1.0,-33.7577257449137,-66.0281298195836,11
2815,2020-11-19,Santiago del Estero,213.0,2.0,-27.7824116550944,-63.252386656858796,11
1067,2020-11-19,Córdoba,418.0,17.0,-32.142932663607,-63.8017532741662,11
1858,2020-11-19,Misiones,17.0,1.0,-26.8753965086829,-54.6516966230371,11
1464,2020-11-19,La Pampa,169.0,2.0,-37.1315537735949,-65.4466546606951,11
246,2020-11-19,Buenos Aires,2853.0,82.0,-36.6769415180527,-60.55883198157189,11
2379,2020-11-19,San Juan,19.0,1.0,-30.8653679979618,-68.8894908486844,11
847,2020-11-19,Chubut,139.0,4.0,-43.7886233529878,-68.52675939433449,11
2721,2020-11-19,Santa Fe,623.0,16.0,-30.7069271588117,-60.9498369430241,11
2557,2020-11-20,Santa Cruz,266.0,4.0,-48.8154851827063,-69.95576216719729,11
848,2020-11-20,Chubut,168.0,3.0,-43.7886233529878,-68.52675939433449,11
1404,2020-11-20,Jujuy,10.0,2.0,-23.3200784211351,-65.7642522180337,11
1068,2020-11-20,Córdoba,384.0,14.0,-32.142932663607,-63.8017532741662,11
1260,2020-11-20,Entre Ríos,350.0,8.0,-32.0588735436448,-59.2014475514635,11
1990,2020-11-20,Neuquén,193.0,8.0,-38.641757582459896,-70.1185705180601,11
1859,2020-11-20,Misiones,23.0,1.0,-26.8753965086829,-54.6516966230371,11
2306,2020-11-20,Salta,49.0,3.0,-24.2991344492002,-64.8144629600627,11
1770,2020-11-20,Mendoza,199.0,8.0,-34.6298873058957,-68.58312281837979,11
2722,2020-11-20,Santa Fe,715.0,14.0,-30.7069271588117,-60.9498369430241,11
2452,2020-11-20,San Luis,5.0,1.0,-33.7577257449137,-66.0281298195836,11
2169,2020-11-20,Río Negro,170.0,1.0,-40.4057957178801,-67.229329893694,11
746,2020-11-20,Chaco,94.0,4.0,-26.3864309061226,-60.76583074386029,11
247,2020-11-20,Buenos Aires,3431.0,42.0,-36.6769415180527,-60.55883198157189,11
1465,2020-11-20,La Pampa,211.0,2.0,-37.1315537735949,-65.4466546606951,11
3038,2020-11-20,Tucumán,99.0,11.0,-26.947800183078602,-65.3647579441481,11
507,2020-11-20,CABA,793.0,10.0,-34.6144934119689,-58.4458563545429,11
